,Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change,Daily Volume MWh,Number of Trades,Number of Companies,date_x,DNI,Temperature,DHI,Pressure,Relative Humidity,Wind Speed,date_y,Date_x,Date_y,Open,High,Low,Close,Adj Close,Volume
1002,PJM West,2004-12-06,2004-12-07,2004-12-07,44.25,43.5,43.875,-3.5542000000000016,9600,12,14,2004-12-06,3843.15930304916,2151.437149968887,9258.619788425638,333229.65152458,31805.905992532676,815.5928438083387,2004-12-06,2004-12-06,2004-12-06,1191.170044,1192.410034,1185.180054,1190.25,1190.25,1354400000.0
1003,PJM West,2004-12-07,2004-12-08,2004-12-08,39.0,38.0,38.58,-5.295000000000002,20000,24,17,2004-12-07,2448.674548848787,3066.6580584940893,5998.1695706285,330514.5301804605,32773.32900746731,1167.664654635968,2004-12-07,2004-12-07,2004-12-07,1190.25,1192.170044,1177.069946,1177.069946,1177.069946,1533900000.0
1004,PJM West,2004-12-08,2004-12-09,2004-12-09,37.5,37.0,37.3452,-1.2348,16800,21,16,2004-12-08,58447.10423148725,2611.781580584942,10870.094586185438,332965.2520224019,29642.2756813939,1015.9250777846925,2004-12-08,2004-12-08,2004-12-08,1177.069946,1184.050049,1177.069946,1182.810059,1182.810059,1525200000.0
1005,PJM West,2004-12-09,2004-12-10,2004-12-10,41.6,40.5,40.8542,3.5090000000000003,9600,12,11,2004-12-09,6868.271001866833,2042.182016179216,11069.693217174861,332446.0049782203,31889.019732420657,857.3760734287491,2004-12-09,2004-12-09,2004-12-09,1182.810059,1190.51001,1173.790039,1189.23999,1189.23999,1624700000.0
1006,PJM West,2004-12-10,2004-12-13,2004-12-13,52.75,48.0,50.4667,9.612500000000004,12000,15,12,2004-12-10,7588.8298070939645,2642.1561916614805,7418.429682638457,328249.88799004344,32958.09943372743,930.5049159925326,2004-12-10,2004-12-10,2004-12-10,1189.23999,1191.449951,1185.23999,1188.0,1188.0,1443700000.0
1007,PJM West,2004-12-13,2004-12-14,2004-12-14,54.75,53.0,53.9444,3.4776999999999987,14400,16,13,2004-12-13,29938.4903546982,772.7766023646545,11500.397324206595,330775.3484754201,25378.291929060353,1701.6692906036096,2004-12-13,2004-12-13,2004-12-13,1188.0,1198.73999,1188.0,1198.680054,1198.680054,1436100000.0
1008,PJM West,2004-12-14,2004-12-15,2004-12-15,59.0,56.0,56.7125,2.768099999999997,16000,20,16,2004-12-14,63252.35594275048,-303.98319850653394,10715.759178593653,335279.9128811447,23803.50086496578,1234.396826384568,2004-12-14,2004-12-14,2004-12-14,1198.680054,1205.290039,1197.839966,1203.380005,1203.380005,1544400000.0
1009,PJM West,2004-12-15,2004-12-16,2004-12-16,50.5,50.0,50.3833,-6.3292,12000,10,11,2004-12-15,82407.11512134412,-537.8690105787183,8194.629744866212,336652.21219663945,24059.688080273805,1194.6202240199136,2004-12-15,2004-12-15,2004-12-15,1203.380005,1206.609985,1199.439941,1205.719971,1205.719971,1695800000.0
1010,PJM West,2004-12-16,2004-12-17,2004-12-17,43.0,42.0,42.5909,-7.792400000000001,17600,22,11,2004-12-16,74277.44057249532,199.28811449906647,8466.753889234598,336144.9346608585,26418.963341630366,1121.3775046670821,2004-12-16,2004-12-16,2004-12-16,1205.719971,1207.969971,1198.410034,1203.209961,1203.209961,1793900000.0
1011,PJM West,2004-12-17,2004-12-20,2004-12-20,63.0,58.0,59.6282,17.037300000000002,31200,39,20,2004-12-17,84596.86278780337,396.53422526446803,7989.693217174861,335406.63658991887,25947.527930927197,948.2453951462353,2004-12-17,2004-12-17,2004-12-17,1203.209961,1203.209961,1193.48999,1194.199951,1194.199951,2335000000.0
1012,PJM West,2004-12-20,2004-12-21,2004-12-21,60.9,58.0,59.7773,0.14909999999999712,17600,21,14,2004-12-20,77180.91941505914,-2575.2314872433103,8854.548537647794,332086.76104542636,21059.45100808961,1811.0698195395155,2004-12-20,2004-12-20,2004-12-20,1194.199951,1203.430054,1193.359985,1194.650024,1194.650024,1422800000.0
1013,PJM West,2004-12-21,2004-12-22,2004-12-22,47.0,45.0,46.319,-13.458299999999994,23200,28,17,2004-12-21,63435.51524579962,-467.3167392657124,10284.119166148104,333252.3677660237,25366.135948973242,1151.889607965153,2004-12-21,2004-12-21,2004-12-21,1194.650024,1205.930054,1194.650024,1205.449951,1205.449951,1483700000.0
1014,PJM West,2004-12-22,2004-12-23,2004-12-23,42.75,41.5,42.1094,-4.209600000000002,12800,16,15,2004-12-22,52656.17423771002,279.16365899191055,9565.661481020534,335355.37647790904,29052.405830740514,976.4357498444307,2004-12-22,2004-12-22,2004-12-22,1205.449951,1211.420044,1203.849976,1209.569946,1209.569946,1390800000.0
1015,PJM West,2004-12-23,2004-12-24,2004-12-24,46.5,44.5,45.6667,3.557299999999998,9600,11,11,2004-12-23,22612.271935283134,961.6583696328564,6909.351586807717,332917.08774113236,28726.95051337897,1694.1004978220292,2004-12-23,2004-12-23,2004-12-23,1209.569946,1213.660034,1208.709961,1210.130005,1210.130005,956100000.0
1016,PJM West,2004-12-24,2004-12-27,2004-12-27,47.0,47.0,47.0,1.3333000000000013,800,1,2,2004-12-24,43657.59085252022,-1418.388923459863,11899.327629122588,334501.15432482865,23117.660084007468,1052.696048537648,2004-12-24,2004-12-24,,,,,,,
1017,PJM West,2004-12-27,2004-12-28,2004-12-28,49.0,47.5,48.3125,1.3125,12800,16,14,2004-12-27,77713.10392034848,-1517.5591163658996,9483.64996888612,337267.9869321718,24154.85243932794,1476.430118232732,2004-12-27,2004-12-27,2004-12-27,1210.130005,1214.130005,1204.920044,1204.920044,1204.920044,922000000.0
1018,PJM West,2004-12-28,2004-12-29,2004-12-29,43.0,42.25,42.8958,-5.416699999999999,9600,12,9,2004-12-28,43046.313939016814,-868.6552582451778,11615.659925326694,337079.54884878645,25189.465840074678,1032.6086496577475,2004-12-28,2004-12-28,2004-12-28,1204.920044,1213.540039,1204.920044,1213.540039,1213.540039,983000000.0
1019,PJM West,2004-12-29,2004-12-30,2004-12-30,39.25,37.0,38.2708,-4.625,9600,12,10,2004-12-29,30542.958929682638,767.1658369632854,10187.918792781584,335366.81082762935,30038.41598630989,771.2777224642193,2004-12-29,2004-12-29,2004-12-29,1213.540039,1213.849976,1210.949951,1213.449951,1213.449951,925900000.0
1020,PJM West,2004-12-30,2004-12-31,2004-12-31,34.0,33.0,33.525,-4.745800000000003,8000,10,10,2004-12-30,12606.191039203488,1369.3951462352202,12212.12476664592,336069.05413814535,31912.613957685135,823.7841941505912,2004-12-30,2004-12-30,2004-12-30,1213.449951,1216.469971,1213.410034,1213.550049,1213.550049,829800000.0
1021,PJM West,2004-12-31,2005-01-03,2005-01-03,41.75,41.75,41.75,8.225000000000001,800,1,2,2004-12-31,38939.821095208456,1895.23304293715,11451.535469819539,335360.10267579346,31545.87579029247,1114.6667392657127,2004-12-31,2004-12-31,2004-12-31,1213.550049,1217.329956,1211.650024,1211.920044,1211.920044,786900000.0
1022,PJM Wh Real Time Peak,2005-01-03,2005-01-04,2005-01-04,41.0,39.0,40.13,6.73,12000,14,13,2005-01-03,19118.48222811671,2127.0424403183024,10919.583289124668,335205.4933687004,32328.27729973475,874.7332891246687,2005-01-03,2005-01-03,2005-01-03,1211.920044,1217.800049,1200.319946,1202.079956,1202.079956,1510800000.0
1023,PJM Wh Real Time Peak,2005-01-04,2005-01-05,2005-01-05,41.0,40.0,40.57,0.44,13600,15,15,2005-01-04,5656.128381962864,2047.9588859416453,10278.724137931036,334381.3315649867,31587.6533209549,813.9972944297083,2005-01-04,2005-01-04,2005-01-04,1202.079956,1205.839966,1185.390015,1188.050049,1188.050049,1721000000.0
1024,PJM Wh Real Time Peak,2005-01-05,2005-01-06,2005-01-06,44.0,42.0,43.23,2.66,30400,35,16,2005-01-05,3323.884084880636,1069.1811671087535,6103.07427055703,332630.1352785149,31238.765938992045,1179.5492838196287,2005-01-05,2005-01-05,2005-01-05,1188.050049,1192.72998,1183.719971,1183.73999,1183.73999,1738900000.0
1025,PJM Wh Real Time Peak,2005-01-06,2005-01-07,2005-01-07,46.25,44.0,45.07,1.84,17600,22,12,2005-01-06,2270.82599469496,985.9978779840851,9488.91273209549,330521.70291777194,31708.107015915117,768.1084615384616,2005-01-06,2005-01-06,2005-01-06,1183.73999,1191.630005,1183.27002,1187.890015,1187.890015,1569100000.0
1026,PJM Wh Real Time Peak,2005-01-07,2005-01-10,2005-01-10,39.5,38.75,39.17,-5.9,9600,12,11,2005-01-07,35264.77586206896,5.650397877984141,12230.519363395228,334060.1671087533,27800.46369496021,754.8480106100793,2005-01-07,2005-01-07,2005-01-07,1187.890015,1192.199951,1182.160034,1186.189941,1186.189941,1477900000.0
1027,PJM Wh Real Time Peak,2005-01-10,2005-01-11,2005-01-11,45.0,41.5,43.31,4.14,26400,32,17,2005-01-10,28322.37347480106,635.693103448276,13540.269230769234,333677.50397878006,30560.785185676392,900.7510610079571,2005-01-10,2005-01-10,2005-01-10,1186.189941,1194.780029,1184.800049,1190.25,1190.25,1490400000.0
1028,PJM Wh Real Time Peak,2005-01-11,2005-01-12,2005-01-12,44.0,41.25,41.8,-1.51,16000,19,15,2005-01-11,7469.735278514589,995.6416445623338,10916.42307692308,333604.2201591511,31009.135758620683,758.7883289124669,2005-01-11,2005-01-11,2005-01-11,1190.25,1190.25,1180.430054,1182.98999,1182.98999,1488800000.0
1029,PJM Wh Real Time Peak,2005-01-12,2005-01-13,2005-01-13,39.5,38.5,39.1,-2.7,10400,13,13,2005-01-12,8319.442705570293,2311.145092838195,12207.88832891247,331771.1299734748,32925.56505039788,699.9910344827586,2005-01-12,2005-01-12,2005-01-12,1182.98999,1187.920044,1175.640015,1187.699951,1187.699951,1562100000.0
1030,PJM Wh Real Time Peak,2005-01-13,2005-01-14,2005-01-14,51.5,47.0,48.26,9.16,57600,58,17,2005-01-13,20452.258885941643,2423.2225464190983,11558.866312997348,331527.01061007933,31726.75947214854,1493.220450928382,2005-01-13,2005-01-13,2005-01-13,1187.699951,1187.699951,1175.810059,1177.449951,1177.449951,1510300000.0
1031,PJM Wh Real Time Peak,2005-01-14,2005-01-17,2005-01-17,65.0,63.0,63.48,15.22,23200,21,14,2005-01-14,25143.5175066313,136.90053050397904,9429.63129973475,334825.6976127321,27320.504214854107,1579.2396021220156,2005-01-14,2005-01-14,2005-01-14,1177.449951,1185.209961,1177.449951,1184.52002,1184.52002,1335400000.0
1032,PJM Wh Real Time Peak,2005-01-17,2005-01-18,2005-01-18,77.5,66.0,75.67,12.19,31200,35,11,2005-01-17,55171.623872679054,-2193.4450928381966,12303.642440318305,336468.5835543768,22865.046352785146,1502.5480371352783,2005-01-17,2005-01-17,,,,,,,
1033,PJM Wh Real Time Peak,2005-01-18,2005-01-19,2005-01-19,74.0,72.0,73.64,-2.03,15200,19,12,2005-01-18,91352.83660477454,-2963.105570291775,9043.05543766578,338074.4111405835,22407.304111405832,1574.7850132625995,2005-01-18,2005-01-18,2005-01-18,1184.52002,1195.97998,1180.099976,1195.97998,1195.97998,1596800000.0
1034,PJM Wh Real Time Peak,2005-01-19,2005-01-20,2005-01-20,67.0,58.0,61.85,-11.79,18400,21,13,2005-01-19,9465.154907161803,-1301.0018567639256,14460.142705570293,333890.9522546418,25523.022620689655,1210.4958355437661,2005-01-19,2005-01-19,2005-01-19,1195.97998,1195.97998,1184.410034,1184.630005,1184.630005,1498700000.0
1035,PJM Wh Real Time Peak,2005-01-20,2005-01-21,2005-01-21,75.5,70.0,74.3,12.45,31200,38,16,2005-01-20,23784.50689655172,-916.355172413793,15780.126259946945,332168.50663129985,26526.259835543762,1089.1151193633953,2005-01-20,2005-01-20,2005-01-20,1184.630005,1184.630005,1173.420044,1175.410034,1175.410034,1692000000.0
1036,PJM Wh Real Time Peak,2005-01-21,2005-01-24,2005-01-24,69.5,67.0,68.32,-5.98,27200,34,18,2005-01-21,77342.92440318302,-2144.340848806365,10088.51618037135,333218.94164456235,24664.46863660477,1260.383899204244,2005-01-21,2005-01-21,2005-01-21,1175.410034,1179.449951,1167.819946,1167.869995,1167.869995,1643500000.0
1037,PJM Wh Real Time Peak,2005-01-24,2005-01-25,2005-01-25,65.0,62.0,63.65,-4.67,29600,36,18,2005-01-24,57775.61379310346,-2231.8461538461534,13292.681167108754,332964.9098143234,27433.533169761275,1288.3934748010613,2005-01-24,2005-01-24,2005-01-24,1167.869995,1173.030029,1163.75,1163.75,1163.75,1494600000.0
1038,PJM Wh Real Time Peak,2005-01-25,2005-01-26,2005-01-26,56.0,53.5,54.6,-9.05,40800,48,20,2005-01-25,47795.45649867373,-491.61432360742725,14820.050928381961,330709.546419098,28751.48451458886,951.3763395225463,2005-01-25,2005-01-25,2005-01-25,1163.75,1174.300049,1163.75,1168.410034,1168.410034,1610400000.0
1039,PJM Wh Real Time Peak,2005-01-26,2005-01-27,2005-01-27,70.0,67.0,69.22,14.62,31200,39,19,2005-01-26,11512.327320954908,-133.21140583554384,12135.653846153846,330201.1856763925,30104.179220159152,1232.547427055703,2005-01-26,2005-01-26,2005-01-26,1168.410034,1175.959961,1168.410034,1174.069946,1174.069946,1635900000.0
1040,PJM Wh Real Time Peak,2005-01-27,2005-01-28,2005-01-28,71.5,68.0,70.26,1.04,31200,38,19,2005-01-27,101004.96737400528,-2599.648806366048,10581.962068965517,336725.16710875323,24829.324697612734,1500.1335543766577,2005-01-27,2005-01-27,2005-01-27,1174.069946,1177.5,1170.150024,1174.550049,1174.550049,1600600000.0
1041,PJM Wh Real Time Peak,2005-01-28,2005-01-31,2005-01-31,58.25,55.5,57.27,-12.99,10400,13,13,2005-01-28,90240.58541114058,-2576.2480106100797,11291.013262599472,338981.95225464186,24595.14145358091,1147.9416445623342,2005-01-28,2005-01-28,2005-01-28,1174.550049,1175.609985,1166.25,1171.359985,1171.359985,1641800000.0
1042,PJM Wh Real Time Peak,2005-01-31,2005-02-01,2005-02-01,57.1,54.5,55.7,-1.57,43200,52,17,2005-01-31,72476.40689655174,-673.1159151193631,13897.258090185678,335518.7453580901,27665.036490716186,978.3348541114058,2005-01-31,2005-01-31,2005-01-31,1171.359985,1182.069946,1171.359985,1181.27002,1181.27002,1679800000.0
1043,PJM Wh Real Time Peak,2005-02-01,2005-02-02,2005-02-02,51.0,49.75,50.31,-5.39,35200,43,16,2005-02-01,87366.59602122018,-452.20610079575573,12219.097877984086,336298.31830238726,27068.49321485411,623.8723872679045,2005-02-01,2005-02-01,2005-02-01,1181.27002,1190.390015,1180.949951,1189.410034,1189.410034,1681980000.0
1044,PJM Wh Real Time Peak,2005-02-02,2005-02-03,2005-02-03,50.0,49.5,49.84,-0.47,16800,21,14,2005-02-02,83302.76047745357,-379.7575596816978,12670.757559681697,336504.99469496,28212.31655437666,788.8846153846155,2005-02-02,2005-02-02,2005-02-02,1189.410034,1195.25,1188.920044,1193.189941,1193.189941,1561740000.0
1045,PJM Wh Real Time Peak,2005-02-03,2005-02-04,2005-02-04,46.25,44.75,45.66,-4.18,24000,27,17,2005-02-03,34566.82758620689,105.69761273209551,14707.276392572945,334980.848806366,30518.41233952254,812.321724137931,2005-02-03,2005-02-03,2005-02-03,1193.189941,1193.189941,1185.640015,1189.890015,1189.890015,1554460000.0
1046,PJM Wh Real Time Peak,2005-02-04,2005-02-07,2005-02-07,49.5,48.0,48.29,2.63,15200,18,13,2005-02-04,63033.82891246685,423.9100795755965,12583.99204244032,334376.4456233424,31010.145129973473,1166.5184084880636,2005-02-04,2005-02-04,2005-02-04,1189.890015,1203.469971,1189.670044,1203.030029,1203.030029,1648160000.0
1047,PJM Wh Real Time Peak,2005-02-07,2005-02-08,2005-02-08,44.5,43.0,43.4,-4.89,18400,23,13,2005-02-07,64334.52466843501,1125.4374005305035,11782.946419098142,334718.77718832897,30450.77268169761,679.2158090185677,2005-02-07,2005-02-07,2005-02-07,1203.030029,1204.150024,1199.27002,1201.719971,1201.719971,1347270000.0
1048,PJM Wh Real Time Peak,2005-02-08,2005-02-09,2005-02-09,45.0,41.25,43.07,-0.33,34400,42,12,2005-02-08,36077.83952254642,963.8705570291783,15801.910079575602,332707.79310344835,30911.76066843502,646.3477188328911,2005-02-08,2005-02-08,2005-02-08,1201.719971,1205.109985,1200.160034,1202.300049,1202.300049,1416170000.0
1049,PJM Wh Real Time Peak,2005-02-09,2005-02-10,2005-02-10,51.5,51.0,51.29,8.22,7200,9,8,2005-02-09,19748.35676392573,1212.2413793103449,15646.664456233417,331395.62334217504,30638.761198938988,681.9078249336872,2005-02-09,2005-02-09,2005-02-09,1202.300049,1203.829956,1191.540039,1191.98999,1191.98999,1511040000.0
1050,PJM Wh Real Time Peak,2005-02-10,2005-02-11,2005-02-11,51.5,50.75,51.0,-0.29,9600,11,11,2005-02-10,26070.16021220159,229.9148541114057,15826.732891246684,329944.4641909813,26964.01562864723,1460.8842175066309,2005-02-10,2005-02-10,2005-02-10,1191.98999,1198.75,1191.540039,1197.01001,1197.01001,1491670000.0
1051,PJM Wh Real Time Peak,2005-02-11,2005-02-14,2005-02-14,48.0,46.75,47.52,-3.48,22400,26,15,2005-02-11,93622.0026525199,-62.187533156498695,10922.145623342174,330621.19893899176,24344.622421750664,1634.465464190981,2005-02-11,2005-02-11,2005-02-11,1197.01001,1208.380005,1193.280029,1205.300049,1205.300049,1562300000.0
1052,PJM Wh Real Time Peak,2005-02-14,2005-02-15,2005-02-15,42.0,40.25,41.15,-6.37,30400,36,16,2005-02-14,4801.524403183024,1445.4960212201588,11496.268700265251,332021.3474801061,31289.53668965518,1579.4355968169764,2005-02-14,2005-02-14,2005-02-14,1205.300049,1206.930054,1203.589966,1206.140015,1206.140015,1290180000.0
1053,PJM Wh Real Time Peak,2005-02-15,2005-02-16,2005-02-16,41.0,40.0,40.58,-0.57,31200,39,16,2005-02-15,55659.84960212202,1834.3551724137928,17252.16127320955,332039.2970822281,31103.533294429708,1017.8279045092837,2005-02-15,2005-02-15,2005-02-15,1206.140015,1212.439941,1205.52002,1210.119995,1210.119995,1527080000.0
1054,PJM Wh Real Time Peak,2005-02-16,2005-02-17,2005-02-17,48.25,47.25,47.54,6.96,27200,31,14,2005-02-16,49819.5350132626,1159.1185676392572,14867.731830238728,330883.83023872686,29404.659755968165,1297.2967639257297,2005-02-16,2005-02-16,2005-02-16,1210.119995,1212.439941,1205.060059,1210.339966,1210.339966,1490100000.0
1055,PJM Wh Real Time Peak,2005-02-17,2005-02-18,2005-02-18,53.0,51.5,52.37,4.83,13600,16,8,2005-02-17,48811.0453580902,-189.51989389920422,18742.122546419097,332365.41909814347,24321.073968169756,1258.966896551724,2005-02-17,2005-02-17,2005-02-17,1210.339966,1211.329956,1200.73999,1200.75,1200.75,1580120000.0
1056,PJM Wh Real Time Peak,2005-02-18,2005-02-21,2005-02-21,47.5,46.0,47.29,-5.08,20800,26,14,2005-02-18,64043.96259946948,-986.5543766578251,17653.27188328913,333691.46684350143,21798.396533156498,1400.4243766578245,2005-02-18,2005-02-18,2005-02-18,1200.75,1202.920044,1197.349976,1201.589966,1201.589966,1551200000.0
1057,PJM Wh Real Time Peak,2005-02-21,2005-02-22,2005-02-22,45.0,43.5,44.42,-2.87,4800,6,8,2005-02-21,10888.409549071615,888.5957559681696,18753.37559681698,331927.63660477474,31973.447981432368,793.1022811671083,2005-02-21,2005-02-21,,,,,,,
1058,PJM Wh Real Time Peak,2005-02-22,2005-02-23,2005-02-23,47.0,46.0,46.6,2.18,23200,24,13,2005-02-22,46794.85729442972,689.3196286472146,19040.068435013265,333176.48806366057,28814.401578249344,738.6758620689652,2005-02-22,2005-02-22,2005-02-22,1201.589966,1202.47998,1184.160034,1184.160034,1184.160034,1744940000.0
1059,PJM Wh Real Time Peak,2005-02-23,2005-02-24,2005-02-24,55.0,52.75,53.7,7.1,29600,37,16,2005-02-23,64726.66923076923,352.99787798408477,19743.296816976122,334426.98408488074,26330.031694960213,808.9106631299734,2005-02-23,2005-02-23,2005-02-23,1184.160034,1193.52002,1184.160034,1190.800049,1190.800049,1501090000.0
1060,PJM Wh Real Time Peak,2005-02-24,2005-02-25,2005-02-25,59.25,57.0,58.11,4.41,20000,25,15,2005-02-24,4875.118567639258,-187.826525198939,17119.910344827582,333459.91777188313,27357.424729442966,1102.2098673740054,2005-02-24,2005-02-24,2005-02-24,1190.800049,1200.420044,1187.800049,1200.199951,1200.199951,1518750000.0
1061,PJM Wh Real Time Peak,2005-02-25,2005-02-28,2005-02-28,59.25,58.2,58.71,0.6,13600,17,12,2005-02-25,78424.8949602122,-197.81564986737402,18899.734482758624,332960.0716180372,26649.69633421751,971.116472148541,2005-02-25,2005-02-25,2005-02-25,1200.199951,1212.150024,1199.609985,1211.369995,1211.369995,1523680000.0
1062,PJM Wh Real Time Peak,2005-02-28,2005-03-01,2005-03-01,64.75,56.0,62.3,3.59,28800,35,18,2005-02-28,7476.794694960213,-100.41644562334217,17827.215384615385,328751.38461538445,29277.075734748014,1615.0806366047746,2005-02-28,2005-02-28,2005-02-28,1211.369995,1211.369995,1198.130005,1203.599976,1203.599976,1795480000.0
